OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
Zotu6962	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Bulleribasidiaceae		Bulleribasidiaceae	Bulleribasidiaceae	Vishniacozyma			Vishniacozyma	Vishniacozyma sp 			Vishniacozyma sp 
Zotu6963	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales	Xylariaceae	Xylariaceae		Xylariaceae								
Zotu6964	Viridiplantae	Viridiplantae	Viridiplantae	Viridiplantae	Anthophyta	Anthophyta	Anthophyta	Anthophyta	Monocotyledonae	Monocotyledonae	Monocotyledonae	Monocotyledonae	Poales	Poales	Poales	Poales	Poaceae	Poaceae		Poaceae								
Zotu6965	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota			Sordariomycetes	Sordariomycetes			Magnaporthales	Magnaporthales			Magnaporthaceae	Magnaporthaceae								
Zotu6966	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
Zotu6967	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
Zotu6968	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Teichosporaceae	Teichosporaceae	Teichosporaceae	Teichosporaceae	Teichospora	Teichospora	Teichospora	Teichospora	Teichospora kingiae			Teichospora kingiae
Zotu6969		Fungi	1.0000	Fungi																								
Zotu6970	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Boletales		Boletales	Boletales	Incertae_sedis		Boletales_fam_incertae_sedis	Incertae_sedis	Leucogyrophana			Leucogyrophana	Leucogyrophana olivascens			Leucogyrophana olivascens
Zotu6971	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Xylariales		Xylariales		Xylariaceae		Xylariaceae								
Zotu6972	Fungi	Fungi		Fungi		Ascomycota		Ascomycota																				
Zotu6973	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales		Saccharomycetales	Metschnikowiaceae	Metschnikowiaceae		Metschnikowiaceae	Metschnikowia	Metschnikowia		Metschnikowia				
Zotu6974	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales			Bulleribasidiaceae	Bulleribasidiaceae			Vishniacozyma	Vishniacozyma				
Zotu6975	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Leotiomycetes		Leotiomycetes		Helotiales		Helotiales		Incertae_sedis		Incertae_sedis		Leohumicola		Leohumicola				
Zotu6976	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Taphrinomycetes	Taphrinomycetes	Taphrinomycetes	Taphrinomycetes	Taphrinales	Taphrinales	Taphrinales	Taphrinales	Taphrinaceae	Taphrinaceae	Taphrinaceae	Taphrinaceae	Taphrina	Taphrina	Taphrina	Taphrina	Taphrina communis			Taphrina communis
Zotu6977			0.8600	0.8600																								
Zotu6978	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Trechisporales	Trechisporales	Trechisporales	Trechisporales	Hydnodontaceae	Hydnodontaceae	Hydnodontaceae	Hydnodontaceae	Trechispora	Trechispora		Trechispora				
Zotu6979	Viridiplantae	Viridiplantae	Viridiplantae	Viridiplantae	Anthophyta	Anthophyta	Anthophyta	Anthophyta	Monocotyledonae	Monocotyledonae	Monocotyledonae	Monocotyledonae	Poales	Poales	Poales	Poales	Poaceae	Poaceae	Poaceae	Poaceae	Panicum		Panicum	Panicum				
Zotu6980	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiales	Cystofilobasidiales	Cystofilobasidiales	Mrakiaceae	Mrakiaceae	Mrakiaceae	Mrakiaceae	Itersonilia		Itersonilia	Itersonilia	Itersonilia perplexans			Itersonilia perplexans
Zotu6982	Fungi	Fungi	1.0000	Fungi		Glomeromycota		Glomeromycota		Glomeromycetes		Glomeromycetes		Glomerales		Glomerales		Glomeraceae		Glomeraceae								
Zotu6983	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
Zotu6984	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
Zotu6985	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Rhynchogastremataceae	Rhynchogastremataceae	Rhynchogastremataceae	Rhynchogastremataceae	Papiliotrema	Papiliotrema	Papiliotrema	Papiliotrema				
Zotu6986	Fungi	Fungi	0.8300	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Botryosphaeriales		Botryosphaeriales												
Zotu6987			0.9200	0.9200																								
Zotu6988	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes	Tremellales	Tremellales		Tremellales	Bulleribasidiaceae	Bulleribasidiaceae		Bulleribasidiaceae	Vishniacozyma	Vishniacozyma		Vishniacozyma				
Zotu6989		Fungi	0.9400	Fungi																								
Zotu6990	Fungi	Fungi	Fungi	Fungi	Ascomycota			Ascomycota	Dothideomycetes			Dothideomycetes																
Zotu6991	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae			Aspergillaceae	Aspergillus			Aspergillus				
Zotu6992	Viridiplantae	Viridiplantae	Viridiplantae	Viridiplantae	Anthophyta	Anthophyta	Anthophyta	Anthophyta	Monocotyledonae	Monocotyledonae	Monocotyledonae	Monocotyledonae	Poales	Poales	Poales	Poales	Poaceae	Poaceae		Poaceae								
Zotu6993	Fungi	Fungi		Fungi	Ascomycota			Ascomycota	Dothideomycetes			Dothideomycetes	Pleosporales			Pleosporales	Dictyosporiaceae			Dictyosporiaceae	Pseudocoleophoma			Pseudocoleophoma	Pseudocoleophoma polygonicola			Pseudocoleophoma polygonicola
Zotu6994	Fungi	Fungi	0.8800	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
Zotu6996	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Incertae_sedis		Dothideomycetes_ord_incertae_sedis	Incertae_sedis	Incertae_sedis		Dothideomycetes_fam_incertae_sedis	Incertae_sedis	Peltaster			Peltaster	Peltaster sp 			Peltaster sp 
Zotu6997	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Steccherinaceae	Steccherinaceae		Steccherinaceae								
Zotu6998	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliomycetes	Orbiliales	Orbiliales	Orbiliales	Orbiliales	Orbiliaceae	Orbiliaceae	Orbiliaceae	Orbiliaceae	Orbilia	Orbilia		Orbilia	Orbilia sp 			Orbilia sp 
Zotu6999	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Exobasidiomycetes		Exobasidiomycetes	Exobasidiomycetes	Golubeviales		Golubeviales	Golubeviales	Golubeviaceae			Golubeviaceae	Golubevia			Golubevia	Golubevia pallescens			Golubevia pallescens
Zotu7000	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Auriculariales	Auriculariales	Auriculariales	Auriculariales	Exidiaceae	Exidiaceae	Exidiaceae	Exidiaceae	Heterochaete			Heterochaete	Heterochaete shearii			Heterochaete shearii
Zotu7001	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales		Agaricales	Strophariaceae	Strophariaceae		Strophariaceae	Deconica			Deconica	Deconica xeroderma			Deconica xeroderma
Zotu7002																												
Zotu7003	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Boletales	Boletales	Boletales	Boletales	Boletaceae	Boletaceae	Boletaceae	Boletaceae	Boletus		Boletus	Boletus	Boletus bicolor			Boletus bicolor
Zotu7004	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Hymenochaetales	Hymenochaetales	Hymenochaetales	Hymenochaetales	Incertae_sedis	Incertae_sedis	Hymenochaetales_fam_incertae_sedis	Incertae_sedis	Resinicium	Resinicium	Resinicium	Resinicium	Resinicium friabile			Resinicium friabile
Zotu7005	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota	Dothideomycetes			Dothideomycetes	Pleosporales			Pleosporales												
Zotu7006	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideales	Dothideales	Dothideales	Dothideales	Dothioraceae		Dothioraceae	Dothioraceae	Perusta			Perusta	Perusta inaequalis			Perusta inaequalis
Zotu7007	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Bulleribasidiaceae	Bulleribasidiaceae	Bulleribasidiaceae	Bulleribasidiaceae	Dioszegia	Dioszegia		Dioszegia				
Zotu7008	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales	Nectriaceae	Nectriaceae		Nectriaceae	Fusarium	Fusarium		Fusarium				
Zotu7009	Protista		0.9900	Protista																								
Zotu7010	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Lecanoromycetes	Lecanoromycetes	Lecanoromycetes	Lecanoromycetes	Caliciales	Caliciales	Caliciales	Caliciales	Physciaceae	Physciaceae	Physciaceae	Physciaceae	Physcia	Physcia	Physcia	Physcia	Physcia stellaris			Physcia stellaris
Zotu7011	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales	Russulales	Russulales	Peniophoraceae	Peniophoraceae		Peniophoraceae	Peniophora			Peniophora				
Zotu7012	Fungi	Fungi		Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Capnodiales	Capnodiales		Capnodiales		Mycosphaerellaceae		Mycosphaerellaceae								
Zotu7013	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Venturiales	Venturiales	Venturiales	Venturiales	Venturiaceae		Venturiaceae	Venturiaceae	Venturia		Venturia	Venturia	Venturia inaequalis			Venturia inaequalis
Zotu7014	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Diaporthales	Diaporthales	Diaporthales	Diaporthales	Valsaceae	Valsaceae	Valsaceae	Valsaceae								
Zotu7015	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Helotiales	Helotiales	Helotiales	Helotiales												
Zotu7016	Fungi	Fungi	0.9700	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Tubeufiales	Tubeufiales		Tubeufiales	Tubeufiaceae	Tubeufiaceae		Tubeufiaceae								
Zotu7017	Fungi	Fungi	0.9900	Fungi	Ascomycota			Ascomycota	Dothideomycetes			Dothideomycetes	Pleosporales			Pleosporales												
Zotu7018	Viridiplantae	Viridiplantae	Viridiplantae	Viridiplantae	Anthophyta	Anthophyta	Anthophyta	Anthophyta	Monocotyledonae	Monocotyledonae	Monocotyledonae	Monocotyledonae	Poales	Poales	Poales	Poales	Poaceae	Poaceae		Poaceae								
Zotu7019	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales		Tremellales												
Zotu7020	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Cantharellales		Cantharellales												
Zotu7021	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales		Phaeosphaeriaceae		Phaeosphaeriaceae								
Zotu7022	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Wallemiomycetes	Wallemiomycetes	Wallemiomycetes	Wallemiomycetes	Wallemiales	Wallemiales	Wallemiales	Wallemiales	Wallemiaceae	Wallemiaceae	Wallemiaceae	Wallemiaceae	Wallemia	Wallemia		Wallemia	Wallemia sebi			Wallemia sebi
Zotu7023			0.9200	0.9200																								
Zotu7024	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Lecanoromycetes		Lecanoromycetes																
Zotu7025	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Hypocreales	Hypocreales		Hypocreales												
Zotu7026	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
Zotu7027	Fungi	Fungi	0.8100	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales		Pleosporaceae		Pleosporaceae		Alternaria		Alternaria				
Zotu7028	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales												
Zotu7029	Fungi	Fungi	0.8000	Fungi																								
Zotu7030	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Didymellaceae	Didymellaceae		Didymellaceae								
Zotu7031	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
Zotu7032	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Pleosporaceae	Pleosporaceae	Pleosporaceae	Pleosporaceae	Pleospora			Pleospora	Pleospora sp 			Pleospora sp 
Zotu7033	Fungi	Fungi	Fungi	Fungi																								
Zotu7035	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Polyporaceae	Polyporaceae		Polyporaceae								
Zotu7036	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Irpicaceae	Irpicaceae	Irpicaceae	Irpicaceae	Ceriporia	Ceriporia	Ceriporia	Ceriporia	Ceriporia reticulata			Ceriporia reticulata
Zotu7037	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Psathyrellaceae	Psathyrellaceae	Psathyrellaceae	Psathyrellaceae	Psathyrella		Psathyrella	Psathyrella				
Zotu7038	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes	Tremellales	Tremellales		Tremellales	Bulleribasidiaceae	Bulleribasidiaceae		Bulleribasidiaceae	Vishniacozyma	Vishniacozyma		Vishniacozyma				
Zotu7039	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Nectriaceae	Nectriaceae	Nectriaceae	Nectriaceae	Fusarium	Fusarium	Fusarium	Fusarium				
Zotu7040																												
Zotu7041	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Didymellaceae			Didymellaceae	Camarosporioides			Camarosporioides	Camarosporioides phragmitis			Camarosporioides phragmitis
Zotu7042	Fungi	Fungi		Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales		Didymellaceae		Didymellaceae								
Zotu7043			0.9100	0.9100																								
Zotu7044	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes		Glomerellales		Glomerellales		Glomerellaceae		Glomerellaceae		Colletotrichum		Colletotrichum				
Zotu7045	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Meruliaceae	Meruliaceae	Meruliaceae	Meruliaceae	Mycoacia		Mycoacia	Mycoacia	Mycoacia aurea			Mycoacia aurea
Zotu7046	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Camarosporidiellaceae			Camarosporidiellaceae	Camarosporidiella			Camarosporidiella				
Zotu7047	Fungi	Fungi		Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Capnodiales	Capnodiales		Capnodiales		Mycosphaerellaceae		Mycosphaerellaceae								
Zotu7048	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Psathyrellaceae	Psathyrellaceae	Psathyrellaceae	Psathyrellaceae	Psathyrella	Psathyrella	Psathyrella	Psathyrella				
Zotu7049	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Phanerochaetaceae	Phanerochaetaceae	Phanerochaetaceae	Phanerochaetaceae	Phanerochaete	Phanerochaete		Phanerochaete	Phanerochaete sordida			Phanerochaete sordida
Zotu7050	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Rhynchogastremataceae		Rhynchogastremataceae	Rhynchogastremataceae	Papiliotrema			Papiliotrema	Papiliotrema sp 			Papiliotrema sp 
Zotu7051		Fungi	0.8900	Fungi																								
Zotu7052		Fungi	0.9200	Fungi																								
Zotu7053	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes		Glomerellales		Glomerellales		Glomerellaceae		Glomerellaceae		Colletotrichum		Colletotrichum				
Zotu7054	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae	Alternaria	Alternaria		Alternaria				
Zotu7055	Fungi	Fungi		Fungi	Ascomycota	Ascomycota		Ascomycota		Lecanoromycetes		Lecanoromycetes																
Zotu7056	Fungi	Fungi	0.9900	Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Didymellaceae	Didymellaceae		Didymellaceae								
Zotu7057	Fungi	Fungi		Fungi	Ascomycota	Ascomycota		Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae	Alternaria	Alternaria		Alternaria				
Zotu7058	Viridiplantae	Viridiplantae	Viridiplantae	Viridiplantae	Anthophyta	Anthophyta	Anthophyta	Anthophyta	Monocotyledonae	Monocotyledonae	Monocotyledonae	Monocotyledonae	Poales	Poales	Poales	Poales	Poaceae	Poaceae		Poaceae								
Zotu7059																												
Zotu7060	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
Zotu7061	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Lophiotremataceae	Lophiotremataceae		Lophiotremataceae	Lophiotrema			Lophiotrema	Lophiotrema sp 			Lophiotrema sp 
Zotu7062	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Saccharomycetes		Saccharomycetes		Saccharomycetales		Saccharomycetales		Saccharomycetaceae		Saccharomycetaceae								
Zotu7063	Viridiplantae	Viridiplantae	Viridiplantae	Viridiplantae	Anthophyta	Anthophyta	Anthophyta	Anthophyta	Monocotyledonae	Monocotyledonae	Monocotyledonae	Monocotyledonae	Poales	Poales	Poales	Poales	Poaceae	Poaceae	Poaceae	Poaceae	Panicum		Panicum	Panicum				
Zotu7064	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Lasiosphaeriaceae		Lasiosphaeriaceae	Lasiosphaeriaceae	Cladorrhinum			Cladorrhinum	Cladorrhinum sp 			Cladorrhinum sp 
Zotu7065	Viridiplantae	Viridiplantae	Viridiplantae	Viridiplantae	Anthophyta	Anthophyta	Anthophyta	Anthophyta	Monocotyledonae	Monocotyledonae	Monocotyledonae	Monocotyledonae	Poales	Poales	Poales	Poales	Poaceae	Poaceae		Poaceae								
Zotu7066	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales		Russulales												
Zotu7067	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Xylariales	Xylariales		Xylariales		Xylariaceae		Xylariaceae		Daldinia		Daldinia				
