"","s1_s2","sample2","sample1","jaccard","nestedness","turnover","s1_sample_type","s1_collect_date","s1_sub_proj","s1_plant_type","s1_gh_block","s1_rain_trt","s1_UTM_lat","s1_UTM_long","s2_sample_type","s2_collect_date","s2_sub_proj","s2_plant_type","s2_gh_block","s2_rain_trt","s2_UTM_lat","s2_UTM_long","s1_s2_plant_type","s1_s2_collect_date","s1_collect_date_plant_type","s2_collect_date_plant_type","shared","not.shared","similarity","s1_s2_rain_trt","s1_s2_gh_block"
"60","Leaf03.Leaf75","Leaf75","Leaf03",0.695121951219512,0.00376392652815417,0.691358024691358,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Leaf","9/18/2018","Marshall","Petri","Nano","Nano",NA,NA,"Seedling.Petri","9/5/2018.9/18/2018","9/5/2018.Seedling","9/18/2018.Petri",50,56,0.304878048780488,"Field_rain.Nano","B4.Nano"
"61","Leaf03.RX001Marsh1","RX001Marsh1","Leaf03",0.857605177993528,0.1134191314819,0.744186046511628,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/21/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.7/21/2018","9/5/2018.Seedling","7/21/2018.Rain",44,201,0.142394822006472,"Field_rain.Rain","B4.B3"
"62","Leaf03.RX005Marsh5","RX005Marsh5","Leaf03",0.745192307692308,0.0703456819254365,0.674846625766871,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/31/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.7/31/2018","9/5/2018.Seedling","7/31/2018.Rain",53,100,0.254807692307692,"Field_rain.Rain","B4.B4"
"63","Leaf03.RX006Marsh6","RX006Marsh6","Leaf03",0.80565371024735,0.147268617079648,0.658385093167702,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/21/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.7/21/2018","9/5/2018.Seedling","7/21/2018.Rain",55,175,0.19434628975265,"Field_rain.Rain","B4.B2"
"64","Leaf03.RX009Marsh9","RX009Marsh9","Leaf03",0.810810810810811,0.104223984463505,0.706586826347305,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/3/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/3/2018","9/5/2018.Seedling","8/3/2018.Rain",49,151,0.189189189189189,"Field_rain.Rain","B4.B3"
"65","Leaf03.RX013Marsh13","RX013Marsh13","Leaf03",0.792727272727273,0.151217838765009,0.641509433962264,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/22/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.7/22/2018","9/5/2018.Seedling","7/22/2018.Rain",57,167,0.207272727272727,"Field_rain.Rain","B4.B2"
"66","Leaf03.RX016Marsh16","RX016Marsh16","Leaf03",0.76271186440678,0.11271186440678,0.65,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/3/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/3/2018","9/5/2018.Seedling","8/3/2018.Rain",56,128,0.23728813559322,"Field_rain.Rain","B4.B2"
"67","Leaf03.RX017Marsh17","RX017Marsh17","Leaf03",0.850220264317181,0.0370334511303674,0.813186813186813,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/20/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.7/20/2018","9/5/2018.Seedling","7/20/2018.Rain",34,119,0.149779735682819,"Field_rain.Rain","B4.B3"
"68","Leaf03.RX021Marsh21","RX021Marsh21","Leaf03",0.862542955326461,0.0898156825991877,0.772727272727273,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/21/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.7/21/2018","9/5/2018.Seedling","7/21/2018.Rain",40,183,0.137457044673539,"Field_rain.Rain","B4.B4"
"69","Leaf03.RX022Marsh22","RX022Marsh22","Leaf03",0.776119402985075,0.0392772977219167,0.736842105263158,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/3/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/3/2018","9/5/2018.Seedling","8/3/2018.Rain",45,93,0.223880597014925,"Field_rain.Rain","B4.B1"
"70","Leaf03.RX024Marsh24","RX024Marsh24","Leaf03",0.832740213523132,0.110846722398871,0.72189349112426,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/22/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.7/22/2018","9/5/2018.Seedling","7/22/2018.Rain",47,173,0.167259786476868,"Field_rain.Rain","B4.B3"
"71","Leaf03.RX025Marsh25","RX025Marsh25","Leaf03",0.755274261603376,0.122362869198312,0.632911392405063,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/31/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.7/31/2018","9/5/2018.Seedling","7/31/2018.Rain",58,129,0.244725738396624,"Field_rain.Rain","B4.B2"
"72","Leaf03.RX036Marsh36","RX036Marsh36","Leaf03",0.907216494845361,0.0500736377025037,0.857142857142857,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/22/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.7/22/2018","9/5/2018.Seedling","7/22/2018.Rain",27,183,0.0927835051546392,"Field_rain.Rain","B4.B4"
"73","Leaf03.RX046Marsh46","RX046Marsh46","Leaf03",0.787037037037037,0.0576252723311547,0.729411764705882,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/3/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/3/2018","9/5/2018.Seedling","8/3/2018.Rain",46,108,0.212962962962963,"Field_rain.Rain","B4.B4"
"74","Leaf03.RX051Marsh51","RX051Marsh51","Leaf03",0.799107142857143,0.062265037593985,0.736842105263158,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/31/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.7/31/2018","9/5/2018.Seedling","7/31/2018.Rain",45,116,0.200892857142857,"Field_rain.Rain","B4.B3"
"75","Leaf03.RX056Marsh56","RX056Marsh56","Leaf03",0.832432432432432,0,0.832432432432432,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/20/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.7/20/2018","9/5/2018.Seedling","7/20/2018.Rain",31,77,0.167567567567568,"Field_rain.Rain","B4.B1"
"76","Leaf03.RX058Marsh58","RX058Marsh58","Leaf03",0.884210526315789,0.00249009620826259,0.881720430107527,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/20/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.7/20/2018","9/5/2018.Seedling","7/20/2018.Rain",22,82,0.115789473684211,"Field_rain.Rain","B4.B2"
"77","Leaf03.RX064Marsh64","RX064Marsh64","Leaf03",0.778378378378378,0.0126640926640927,0.765714285714286,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/20/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.7/20/2018","9/5/2018.Seedling","7/20/2018.Rain",41,77,0.221621621621622,"Field_rain.Rain","B4.B4"
"78","Leaf03.RX067Marsh67","RX067Marsh67","Leaf03",0.798319327731092,0.0840336134453781,0.714285714285714,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/28/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/28/2018","9/5/2018.Seedling","8/28/2018.Rain",48,130,0.201680672268908,"Field_rain.Rain","B4.B4"
"79","Leaf03.RX068Marsh68","RX068Marsh68","Leaf03",0.754166666666667,0.129962845010616,0.624203821656051,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","9/2/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.9/2/2018","9/5/2018.Seedling","9/2/2018.Rain",59,132,0.245833333333333,"Field_rain.Rain","B4.B2"
"80","Leaf03.RX069Marsh69","RX069Marsh69","Leaf03",0.829181494661922,0.114895780376207,0.714285714285714,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/6/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",48,173,0.170818505338078,"Field_rain.Rain","B4.B2"
"81","Leaf03.RX070Marsh70","RX070Marsh70","Leaf03",0.819852941176471,0.113266114829165,0.706586826347305,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","9/4/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.9/4/2018","9/5/2018.Seedling","9/4/2018.Rain",49,164,0.180147058823529,"Field_rain.Rain","B4.B1"
"82","Leaf03.RX071Marsh71","RX071Marsh71","Leaf03",0.806691449814126,0.123764620545834,0.682926829268293,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/22/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/22/2018","9/5/2018.Seedling","8/22/2018.Rain",52,161,0.193308550185874,"Field_rain.Rain","B4.B3"
"83","Leaf03.RX072Marsh72","RX072Marsh72","Leaf03",0.860294117647059,0.0737772637144745,0.786516853932584,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/25/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/25/2018","9/5/2018.Seedling","8/25/2018.Rain",38,164,0.139705882352941,"Field_rain.Rain","B4.B3"
"84","Leaf03.RX073Marsh73","RX073Marsh73","Leaf03",0.829545454545455,0.0927033492822966,0.736842105263158,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/8/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/8/2018","9/5/2018.Seedling","8/8/2018.Rain",45,156,0.170454545454545,"Field_rain.Rain","B4.B1"
"85","Leaf03.RX074Marsh74","RX074Marsh74","Leaf03",0.88412017167382,0.0269773145309626,0.857142857142857,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/29/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/29/2018","9/5/2018.Seedling","8/29/2018.Rain",27,125,0.11587982832618,"Field_rain.Rain","B4.B4"
"86","Leaf03.RX075Marsh75","RX075Marsh75","Leaf03",0.76890756302521,0.110522469857508,0.658385093167702,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/21/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/21/2018","9/5/2018.Seedling","8/21/2018.Rain",55,130,0.23109243697479,"Field_rain.Rain","B4.B3"
"87","Leaf03.RX076Marsh76","RX076Marsh76","Leaf03",0.841726618705036,0.0975405721934081,0.744186046511628,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/8/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/8/2018","9/5/2018.Seedling","8/8/2018.Rain",44,170,0.158273381294964,"Field_rain.Rain","B4.B3"
"88","Leaf03.RX077Marsh77","RX077Marsh77","Leaf03",0.795833333333333,0.0892465069860279,0.706586826347305,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/22/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/22/2018","9/5/2018.Seedling","8/22/2018.Rain",49,132,0.204166666666667,"Field_rain.Rain","B4.B4"
"89","Leaf03.RX078Marsh78","RX078Marsh78","Leaf03",0.791304347826087,0.0770186335403727,0.714285714285714,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/29/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/29/2018","9/5/2018.Seedling","8/29/2018.Rain",48,122,0.208695652173913,"Field_rain.Rain","B4.B2"
"90","Leaf03.RX079Marsh79","RX079Marsh79","Leaf03",0.777777777777778,0.198830409356725,0.578947368421053,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","9/2/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.9/2/2018","9/5/2018.Seedling","9/2/2018.Rain",64,180,0.222222222222222,"Field_rain.Rain","B4.B1"
"91","Leaf03.RX080Marsh80","RX080Marsh80","Leaf03",0.807142857142857,0.14047619047619,0.666666666666667,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/21/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/21/2018","9/5/2018.Seedling","8/21/2018.Rain",54,172,0.192857142857143,"Field_rain.Rain","B4.B4"
"92","Leaf03.RX081Marsh81","RX081Marsh81","Leaf03",0.828897338403042,0.0920552331398839,0.736842105263158,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/18/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/18/2018","9/5/2018.Seedling","8/18/2018.Rain",45,155,0.171102661596958,"Field_rain.Rain","B4.B2"
"93","Leaf03.RX083Marsh83","RX083Marsh83","Leaf03",0.802768166089965,0.161258732127701,0.641509433962264,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/28/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/28/2018","9/5/2018.Seedling","8/28/2018.Rain",57,181,0.197231833910035,"Field_rain.Rain","B4.B3"
"94","Leaf03.RX084Marsh84","RX084Marsh84","Leaf03",0.787878787878788,0.0812919615314825,0.706586826347305,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/6/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",49,123,0.212121212121212,"Field_rain.Rain","B4.B1"
"95","Leaf03.RX085Marsh85","RX085Marsh85","Leaf03",0.789473684210526,0.139473684210526,0.65,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/29/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/29/2018","9/5/2018.Seedling","8/29/2018.Rain",56,158,0.210526315789474,"Field_rain.Rain","B4.B1"
"96","Leaf03.RX087Marsh87","RX087Marsh87","Leaf03",0.814345991561181,0.0701599450495535,0.744186046511628,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/21/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/21/2018","9/5/2018.Seedling","8/21/2018.Rain",44,129,0.185654008438819,"Field_rain.Rain","B4.B1"
"97","Leaf03.RX088Marsh88","RX088Marsh88","Leaf03",0.774193548387097,0.0155728587319244,0.758620689655172,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/22/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/22/2018","9/5/2018.Seedling","8/22/2018.Rain",42,78,0.225806451612903,"Field_rain.Rain","B4.B2"
"98","Leaf03.RX089Marsh89","RX089Marsh89","Leaf03",0.771317829457364,0.147114007801313,0.624203821656051,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/28/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/28/2018","9/5/2018.Seedling","8/28/2018.Rain",59,150,0.228682170542636,"Field_rain.Rain","B4.B2"
"99","Leaf03.RX091Marsh91","RX091Marsh91","Leaf03",0.784232365145228,0.101305535876936,0.682926829268293,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/18/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/18/2018","9/5/2018.Seedling","8/18/2018.Rain",52,133,0.215767634854772,"Field_rain.Rain","B4.B3"
"100","Leaf03.RX092Marsh92","RX092Marsh92","Leaf03",0.858585858585859,0.0999651689306862,0.758620689655172,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/6/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",42,189,0.141414141414141,"Field_rain.Rain","B4.B3"
"101","Leaf03.RX093Marsh93","RX093Marsh93","Leaf03",0.834782608695652,0.193273174733388,0.641509433962264,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/8/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/8/2018","9/5/2018.Seedling","8/8/2018.Rain",57,237,0.165217391304348,"Field_rain.Rain","B4.B4"
"102","Leaf03.RX094Marsh94","RX094Marsh94","Leaf03",0.8,0.109090909090909,0.690909090909091,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/6/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",51,147,0.2,"Field_rain.Rain","B4.B4"
"103","Leaf03.RX095Marsh95","RX095Marsh95","Leaf03",0.777142857142857,0.00257638315441784,0.774566473988439,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/25/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/25/2018","9/5/2018.Seedling","8/25/2018.Rain",39,67,0.222857142857143,"Field_rain.Rain","B4.B4"
"104","Leaf03.RX096Marsh96","RX096Marsh96","Leaf03",0.771428571428571,0.192481203007519,0.578947368421053,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","9/2/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.9/2/2018","9/5/2018.Seedling","9/2/2018.Rain",64,172,0.228571428571429,"Field_rain.Rain","B4.B3"
"105","Leaf03.RX097Marsh97","RX097Marsh97","Leaf03",0.88563829787234,0.134193211167138,0.751445086705202,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/8/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/8/2018","9/5/2018.Seedling","8/8/2018.Rain",43,268,0.11436170212766,"Field_rain.Rain","B4.B2"
"106","Leaf03.RX099Marsh99","RX099Marsh99","Leaf03",0.736434108527132,0.195893567986591,0.540540540540541,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/25/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/25/2018","9/5/2018.Seedling","8/25/2018.Rain",68,150,0.263565891472868,"Field_rain.Rain","B4.B2"
"107","Leaf03.RX103Marsh103","RX103Marsh103","Leaf03",0.825622775800712,0.119035949453406,0.706586826347305,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/6/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",49,173,0.174377224199288,"Field_rain.Rain","B4.B3"
"108","Leaf03.RX106Marsh106","RX106Marsh106","Leaf03",0.81640625,0.0945127588757396,0.72189349112426,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/6/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",47,148,0.18359375,"Field_rain.Rain","B4.B1"
"109","Leaf03.RX107Marsh107","RX107Marsh107","Leaf03",0.772200772200772,0.147996950544721,0.624203821656051,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/25/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/25/2018","9/5/2018.Seedling","8/25/2018.Rain",59,151,0.227799227799228,"Field_rain.Rain","B4.B1"
"110","Leaf03.RX108Marsh108","RX108Marsh108","Leaf03",0.807453416149068,0.210050818746471,0.597402597402597,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","9/4/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.9/4/2018","9/5/2018.Seedling","9/4/2018.Rain",62,214,0.192546583850932,"Field_rain.Rain","B4.B4"
"111","Leaf03.RX109Marsh109","RX109Marsh109","Leaf03",0.778947368421053,0.190712074303406,0.588235294117647,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/28/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/28/2018","9/5/2018.Seedling","8/28/2018.Rain",63,177,0.221052631578947,"Field_rain.Rain","B4.B1"
"112","Leaf03.RX111Marsh111","RX111Marsh111","Leaf03",0.826415094339623,0.0970033296337403,0.729411764705882,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","7/22/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.7/22/2018","9/5/2018.Seedling","7/22/2018.Rain",46,157,0.173584905660377,"Field_rain.Rain","B4.B1"
"113","Leaf03.RX112Marsh112","RX112Marsh112","Leaf03",0.816254416961131,0.133327587692838,0.682926829268293,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/6/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",52,175,0.183745583038869,"Field_rain.Rain","B4.B2"
"114","Leaf03.RX113Marsh113","RX113Marsh113","Leaf03",0.774590163934426,0.116205070766724,0.658385093167702,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/21/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/21/2018","9/5/2018.Seedling","8/21/2018.Rain",55,136,0.225409836065574,"Field_rain.Rain","B4.B2"
"115","Leaf03.RX118Marsh118","RX118Marsh118","Leaf03",0.750915750915751,0.21037521037521,0.540540540540541,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","9/2/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.9/2/2018","9/5/2018.Seedling","9/2/2018.Rain",68,165,0.249084249084249,"Field_rain.Rain","B4.B4"
"116","Leaf03.RX120Marsh120","RX120Marsh120","Leaf03",0.7578125,0.160409902597403,0.597402597402597,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Rain","8/18/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/18/2018","9/5/2018.Seedling","8/18/2018.Rain",62,148,0.2421875,"Field_rain.Rain","B4.B4"
"117","Leaf04.Leaf05","Leaf05","Leaf04",0.746666666666667,0.00694063926940639,0.73972602739726,"Leaf","7/10/2018","Marshall","Seed","Control","No_rain",NA,NA,"Leaf","7/16/2018","Marshall","Seedling","B3","No_rain",NA,NA,"Seed.Seedling","7/10/2018.7/16/2018","7/10/2018.Seed","7/16/2018.Seedling",19,27,0.253333333333333,"No_rain.No_rain","Control.B3"
"118","Leaf04.Leaf07","Leaf07","Leaf04",0.708333333333333,0.0126811594202899,0.695652173913043,"Leaf","7/10/2018","Marshall","Seed","Control","No_rain",NA,NA,"Leaf","9/18/2018","Marshall","Petri","B1","Sterile_rain",639046.075,4700603.84,"Seed.Petri","7/10/2018.9/18/2018","7/10/2018.Seed","9/18/2018.Petri",21,24,0.291666666666667,"No_rain.Sterile_rain","Control.B1"
