"","Leaf03","Leaf04","Leaf05","Leaf10","Leaf12","Leaf13","Leaf18","Leaf21","Leaf23","Leaf24","Leaf25","Leaf27","Leaf31","Leaf39","Leaf43","Leaf46","Leaf47","Leaf49","Leaf55","Leaf56","Leaf59","Leaf60","Leaf61","Leaf65","Leaf67","Leaf68","Leaf70","Leaf71","Leaf73","RX051Marsh51","RX056Marsh56","RX058Marsh58","RX064Marsh64","RX067Marsh67","RX068Marsh68","RX069Marsh69","RX070Marsh70","RX071Marsh71","RX072Marsh72","RX073Marsh73","RX074Marsh74","RX075Marsh75","RX076Marsh76","RX077Marsh77","RX078Marsh78","RX079Marsh79","RX080Marsh80","RX081Marsh81","RX083Marsh83","RX084Marsh84","RX085Marsh85","RX087Marsh87","RX088Marsh88","RX089Marsh89","RX091Marsh91","RX092Marsh92","RX093Marsh93","RX094Marsh94","RX095Marsh95","RX096Marsh96","RX097Marsh97","RX099Marsh99","RX001Marsh1","RX005Marsh5","RX006Marsh6","RX009Marsh9","RX013Marsh13","RX016Marsh16","RX017Marsh17","RX021Marsh21","RX022Marsh22","RX024Marsh24","RX025Marsh25","RX036Marsh36","RX046Marsh46","RX103Marsh103","RX106Marsh106","RX107Marsh107","RX108Marsh108","RX109Marsh109","RX111Marsh111","RX112Marsh112","RX113Marsh113","RX118Marsh118","RX120Marsh120"
"RX017Marsh17",0.850220264317181,0.864406779661017,0.894444444444444,0.876190476190476,0.872427983539095,0.92896174863388,0.868181818181818,0.890052356020942,0.882113821138211,0.880165289256198,0.904191616766467,0.877551020408163,0.929347826086957,0.895582329317269,0.870722433460076,0.887640449438202,0.890756302521008,0.879464285714286,0.917098445595855,0.890625,0.860262008733624,0.837962962962963,0.864130434782609,0.861607142857143,0.850961538461538,0.826666666666667,0.85972850678733,0.815315315315315,0.844660194174757,0.768627450980392,0.780373831775701,0.831818181818182,0.790178571428572,0.796363636363636,0.81786941580756,0.769736842105263,0.830670926517572,0.803921568627451,0.763066202090592,0.753521126760563,0.813229571984436,0.818181818181818,0.760135135135135,0.807142857142857,0.794776119402985,0.770897832817337,0.804416403785489,0.823333333333333,0.815151515151515,0.725490196078431,0.764309764309764,0.818840579710145,0.833333333333333,0.789297658862876,0.788530465949821,0.773162939297125,0.73371104815864,0.814189189189189,0.817351598173516,0.784375,0.819338422391858,0.738095238095238,0.782874617737003,0.771084337349398,0.768488745980707,0.765734265734266,0.775974025974026,0.783393501805054,0,0.771241830065359,0.7875,0.760797342192691,0.763636363636364,0.805921052631579,0.814671814671815,0.745819397993311,0.752688172043011,0.777777777777778,0.777777777777778,0.798165137614679,0.763888888888889,0.78594249201278,0.784452296819788,0.808641975308642,0.801980198019802
"RX021Marsh21",0.862542955326461,0.889344262295082,0.915322580645161,0.879120879120879,0.872131147540984,0.92741935483871,0.892361111111111,0.915384615384615,0.894230769230769,0.889250814332248,0.941422594142259,0.909774436090225,0.936254980079681,0.904761904761905,0.870769230769231,0.919354838709677,0.879194630872483,0.885416666666667,0.935114503816794,0.907335907335907,0.866438356164384,0.828467153284671,0.897233201581028,0.875432525951557,0.833962264150943,0.828070175438597,0.862190812720848,0.802158273381295,0.837735849056604,0.784810126582278,0.830388692579505,0.840425531914894,0.786476868327402,0.74294670846395,0.764179104477612,0.666666666666667,0.808743169398907,0.710059171597633,0.564189189189189,0.695384615384615,0.762376237623762,0.744615384615385,0.736994219653179,0.745341614906832,0.711475409836066,0.695530726256983,0.709770114942529,0.737313432835821,0.705056179775281,0.656462585034014,0.695522388059701,0.750788643533123,0.813148788927336,0.744186046511628,0.721003134796238,0.684057971014493,0.657142857142857,0.803977272727273,0.84965034965035,0.710674157303371,0.737588652482269,0.710526315789474,0.615384615384615,0.746666666666667,0.627272727272727,0.766763848396501,0.61609907120743,0.736024844720497,0.771241830065359,0,0.724381625441696,0.624223602484472,0.738461538461538,0.671779141104294,0.799363057324841,0.643292682926829,0.713846153846154,0.741279069767442,0.693717277486911,0.703081232492997,0.681114551083591,0.780487804878049,0.756756756756757,0.722689075630252,0.711309523809524
"RX022Marsh22",0.776119402985075,0.822784810126582,0.828025477707006,0.805405405405405,0.806451612903226,0.861635220125786,0.83,0.861271676300578,0.839285714285714,0.846846846846847,0.909090909090909,0.835227272727273,0.8625,0.834080717488789,0.829875518672199,0.834394904458599,0.825471698113208,0.814070351758794,0.903954802259887,0.828402366863905,0.794117647058823,0.751322751322751,0.817073170731707,0.811881188118812,0.748603351955307,0.767326732673267,0.790816326530612,0.76,0.774725274725275,0.748953974895398,0.794117647058823,0.825242718446602,0.780952380952381,0.720647773279352,0.749049429657795,0.735915492957746,0.772727272727273,0.70479704797048,0.768115942028985,0.730337078651685,0.760683760683761,0.713147410358566,0.794520547945205,0.718875502008032,0.694915254237288,0.739273927392739,0.71830985915493,0.77536231884058,0.746666666666667,0.669527896995708,0.72463768115942,0.735772357723577,0.735294117647059,0.695488721804511,0.723320158102767,0.782178217821782,0.755043227665706,0.79136690647482,0.767676767676768,0.719178082191781,0.818421052631579,0.686346863468635,0.780254777070064,0.695067264573991,0.73972602739726,0.779783393501805,0.693140794223827,0.685714285714286,0.7875,0.724381625441696,0,0.725978647686833,0.715415019762846,0.787456445993031,0.773109243697479,0.72791519434629,0.719230769230769,0.757142857142857,0.726153846153846,0.735785953177258,0.737037037037037,0.76271186440678,0.709803921568627,0.693661971830986,0.715867158671587
"RX024Marsh24",0.832740213523132,0.892561983471074,0.877637130801688,0.847908745247148,0.847972972972973,0.917695473251029,0.867383512544803,0.888446215139442,0.878688524590164,0.865771812080537,0.936170212765957,0.887596899224806,0.926829268292683,0.863787375415282,0.855345911949686,0.891213389121339,0.858620689655172,0.876325088339223,0.882591093117409,0.870967741935484,0.828571428571429,0.790874524714829,0.854771784232365,0.845878136200717,0.809338521400778,0.787545787545788,0.827205882352941,0.817204301075269,0.817829457364341,0.73841059602649,0.824372759856631,0.821818181818182,0.792857142857143,0.724358974358974,0.72360248447205,0.586538461538462,0.783707865168539,0.69578313253012,0.647435897435897,0.650641025641026,0.803858520900322,0.757668711656442,0.692771084337349,0.735015772870663,0.691275167785235,0.681818181818182,0.722063037249284,0.753709198813056,0.720670391061453,0.629370629370629,0.660493827160494,0.752380952380952,0.785714285714286,0.70392749244713,0.672131147540984,0.645645645645646,0.64021164021164,0.770588235294118,0.839857651245552,0.682080924855491,0.708029197080292,0.688622754491018,0.620178041543027,0.722602739726027,0.656716417910448,0.74251497005988,0.60377358490566,0.70096463022508,0.760797342192691,0.624223602484472,0.725978647686833,0,0.707936507936508,0.617363344051447,0.801282051282051,0.583333333333333,0.656957928802589,0.727810650887574,0.67379679144385,0.696883852691218,0.639871382636656,0.722857142857143,0.746951219512195,0.690751445086705,0.700906344410876
"RX025Marsh25",0.755274261603376,0.830845771144279,0.857843137254902,0.794642857142857,0.792156862745098,0.883495145631068,0.790598290598291,0.839622641509434,0.820610687022901,0.799212598425197,0.915,0.860986547085202,0.867647058823529,0.820610687022901,0.791970802919708,0.834170854271357,0.812749003984064,0.802521008403361,0.859154929577465,0.829383886255924,0.760504201680672,0.727678571428571,0.831730769230769,0.764957264957265,0.71830985915493,0.747899159663866,0.798319327731092,0.746835443037975,0.746543778801843,0.681818181818182,0.688888888888889,0.782426778242678,0.690987124463519,0.728222996515679,0.630434782608696,0.708860759493671,0.75,0.73015873015873,0.7491961414791,0.680272108843537,0.771739130434783,0.680851063829787,0.718849840255591,0.726643598615917,0.701818181818182,0.644654088050314,0.688888888888889,0.705685618729097,0.712121212121212,0.634980988593156,0.672185430463576,0.695652173913044,0.776892430278884,0.666666666666667,0.717241379310345,0.763313609467456,0.689373297002725,0.733552631578947,0.742489270386266,0.67398119122257,0.779411764705882,0.59375,0.733137829912023,0.612244897959184,0.659163987138264,0.714285714285714,0.63,0.650909090909091,0.763636363636364,0.738461538461538,0.715415019762846,0.707936507936508,0,0.80421686746988,0.703422053231939,0.672077922077922,0.659649122807018,0.68976897689769,0.657971014492754,0.686153846153846,0.704318936877076,0.69811320754717,0.669014084507042,0.675078864353312,0.681063122923588
"RX036Marsh36",0.907216494845361,0.925,0.919831223628692,0.914814814814815,0.911184210526316,0.954545454545454,0.926315789473684,0.924,0.925566343042071,0.913907284768212,0.951965065502183,0.930501930501931,0.954732510288066,0.935897435897436,0.907407407407407,0.9375,0.922818791946309,0.926829268292683,0.936,0.9453125,0.899653979238754,0.850746268656717,0.914285714285714,0.905263157894737,0.878787878787879,0.885416666666667,0.896428571428571,0.865248226950355,0.886792452830189,0.783606557377049,0.860215053763441,0.845588235294118,0.815884476534296,0.791277258566978,0.795795795795796,0.657320872274143,0.837912087912088,0.759530791788856,0.687898089171974,0.719626168224299,0.828478964401294,0.803030303030303,0.763848396501458,0.785714285714286,0.782051282051282,0.762942779291553,0.757834757834758,0.80466472303207,0.785907859078591,0.718120805369127,0.745562130177515,0.81055900621118,0.846153846153846,0.802857142857143,0.75,0.699115044247788,0.680628272251309,0.817391304347826,0.855072463768116,0.767955801104972,0.768321513002364,0.770114942528736,0.645833333333333,0.805921052631579,0.702064896755162,0.78698224852071,0.668711656441718,0.780185758513932,0.805921052631579,0.671779141104294,0.787456445993031,0.617363344051447,0.80421686746988,0,0.810457516339869,0.666666666666667,0.738317757009346,0.806818181818182,0.744186046511628,0.777173913043478,0.684713375796178,0.786111111111111,0.817109144542773,0.759103641456583,0.757396449704142
"RX046Marsh46",0.787037037037037,0.865168539325843,0.863636363636364,0.790816326530612,0.819742489270386,0.867816091954023,0.786407766990291,0.878947368421053,0.810344827586207,0.791111111111111,0.917647058823529,0.878172588832487,0.88135593220339,0.830508474576271,0.812749003984064,0.869318181818182,0.827433628318584,0.794258373205742,0.894736842105263,0.873684210526316,0.81447963800905,0.788461538461539,0.882978723404255,0.814814814814815,0.8,0.816964285714286,0.806603773584906,0.826666666666667,0.845410628019324,0.734939759036145,0.781395348837209,0.887931034482759,0.752293577981651,0.826855123674912,0.754512635379061,0.794212218649518,0.856697819314642,0.812297734627832,0.828947368421053,0.808724832214765,0.866666666666667,0.762773722627737,0.812903225806452,0.816254416961131,0.838709677419355,0.763975155279503,0.789808917197452,0.812080536912752,0.808510638297872,0.75095785440613,0.785478547854785,0.802197802197802,0.843881856540084,0.794019933554817,0.749077490774908,0.796875,0.775956284153005,0.76056338028169,0.779342723004695,0.761904761904762,0.840399002493766,0.73469387755102,0.801801801801802,0.736625514403292,0.780952380952381,0.753521126760563,0.772727272727273,0.757352941176471,0.814671814671815,0.799363057324841,0.773109243697479,0.801282051282051,0.703422053231939,0.810457516339869,0,0.794871794871795,0.800687285223368,0.761904761904762,0.788732394366197,0.795107033639144,0.806020066889632,0.782747603833866,0.772241992882562,0.763578274760383,0.757679180887372
"RX103Marsh103",0.825622775800712,0.884297520661157,0.892561983471074,0.857677902621723,0.825342465753425,0.94,0.860215053763441,0.906614785992218,0.875816993464052,0.855218855218855,0.932203389830508,0.87109375,0.931726907630522,0.868421052631579,0.845425867507887,0.901234567901235,0.84375,0.869257950530035,0.883534136546185,0.867469879518072,0.804347826086956,0.778625954198473,0.841666666666667,0.813186813186813,0.810810810810811,0.752808988764045,0.861702127659574,0.8014440433213,0.814671814671815,0.744262295081967,0.842105263157895,0.831541218637993,0.807017543859649,0.67109634551495,0.70125786163522,0.566343042071197,0.73546511627907,0.661538461538462,0.653968253968254,0.617647058823529,0.76158940397351,0.703821656050955,0.713864306784661,0.704180064308682,0.657534246575342,0.645348837209302,0.705202312138728,0.721212121212121,0.696883852691218,0.636678200692042,0.624605678233438,0.72168284789644,0.760869565217391,0.689969604863222,0.634228187919463,0.690751445086705,0.631299734748011,0.77906976744186,0.811594202898551,0.644970414201183,0.69682151589242,0.616352201257862,0.673295454545455,0.693379790940767,0.654761904761905,0.732732732732733,0.627692307692308,0.702875399361022,0.745819397993311,0.643292682926829,0.72791519434629,0.583333333333333,0.672077922077922,0.666666666666667,0.794871794871795,0,0.659163987138264,0.706586826347305,0.601123595505618,0.63716814159292,0.659305993690852,0.679411764705882,0.75226586102719,0.661764705882353,0.666666666666667
"RX106Marsh106",0.81640625,0.869767441860465,0.894495412844037,0.8559670781893,0.842490842490842,0.923076923076923,0.840637450199203,0.9004329004329,0.851449275362319,0.853479853479853,0.938679245283019,0.865800865800866,0.923423423423423,0.855595667870036,0.839041095890411,0.883720930232558,0.836501901140684,0.850980392156863,0.864253393665158,0.856502242152466,0.802371541501976,0.784232365145228,0.853881278538813,0.816733067729084,0.793991416309013,0.766129032258065,0.847058823529412,0.784860557768924,0.808510638297872,0.746478873239437,0.783132530120482,0.779591836734694,0.762845849802372,0.700348432055749,0.713333333333333,0.658064516129032,0.732919254658385,0.708860759493671,0.735668789808917,0.620209059233449,0.756272401433692,0.745874587458746,0.745398773006135,0.725423728813559,0.705673758865248,0.677710843373494,0.720364741641337,0.75,0.726470588235294,0.583011583011583,0.622895622895623,0.726643598615917,0.793103448275862,0.696774193548387,0.724832214765101,0.720720720720721,0.699468085106383,0.752380952380952,0.805555555555556,0.689969604863222,0.756756756756757,0.663430420711974,0.72463768115942,0.706319702602231,0.663522012578616,0.761755485893417,0.652733118971061,0.719594594594595,0.752688172043011,0.713846153846154,0.719230769230769,0.656957928802589,0.659649122807018,0.738317757009346,0.800687285223368,0.659163987138264,0,0.676470588235294,0.680672268907563,0.685800604229607,0.632302405498282,0.709480122324159,0.726072607260726,0.687116564417178,0.693548387096774
"RX107Marsh107",0.772200772200772,0.858407079646018,0.882096069868996,0.799180327868853,0.787545787545788,0.890350877192982,0.790513833992095,0.85531914893617,0.810035842293907,0.785185185185185,0.923766816143498,0.864754098360656,0.9004329004329,0.830985915492958,0.8,0.851351351351351,0.81549815498155,0.801556420233463,0.863247863247863,0.846153846153846,0.776923076923077,0.768,0.858369098712446,0.795366795366795,0.771784232365145,0.770114942528736,0.838345864661654,0.773946360153257,0.795918367346939,0.720689655172414,0.748031496062992,0.806083650190114,0.743295019157088,0.71523178807947,0.722929936305732,0.736070381231672,0.741071428571428,0.722054380664653,0.728395061728395,0.686900958466454,0.76027397260274,0.683333333333333,0.741839762611276,0.738709677419355,0.694158075601375,0.644776119402985,0.713864306784661,0.714733542319749,0.72,0.645390070921986,0.670846394984326,0.665505226480836,0.777777777777778,0.661341853035144,0.717532467532468,0.754237288135593,0.717557251908397,0.771084337349398,0.784615384615385,0.66865671641791,0.785547785547785,0.62379421221865,0.77027027027027,0.698924731182796,0.698224852071006,0.757575757575757,0.676829268292683,0.695364238410596,0.777777777777778,0.741279069767442,0.757142857142857,0.727810650887574,0.68976897689769,0.806818181818182,0.761904761904762,0.706586826347305,0.676470588235294,0,0.686486486486486,0.668639053254438,0.684713375796178,0.718475073313783,0.710610932475884,0.653495440729483,0.683385579937304
"RX108Marsh108",0.807453416149068,0.863157894736842,0.893470790378007,0.834415584415584,0.814925373134328,0.91864406779661,0.84472049689441,0.872053872053872,0.853025936599424,0.827380952380952,0.941176470588235,0.882736156351792,0.918918918918919,0.846376811594203,0.820224719101124,0.877622377622378,0.83433734939759,0.842105263157895,0.874576271186441,0.864864864864865,0.784810126582278,0.757475083056478,0.874576271186441,0.80379746835443,0.79734219269103,0.755627009646302,0.849693251533742,0.79375,0.800664451827242,0.736994219653179,0.822085889570552,0.841463414634146,0.780185758513932,0.656804733727811,0.66189111747851,0.656756756756757,0.696,0.652892561983471,0.72192513368984,0.678670360110803,0.748538011695906,0.708683473389356,0.743589743589744,0.712676056338028,0.652567975830816,0.613333333333333,0.689295039164491,0.720430107526882,0.682051282051282,0.646525679758308,0.631284916201117,0.694767441860465,0.773993808049536,0.626062322946176,0.667630057803468,0.716455696202532,0.642857142857143,0.746031746031746,0.79874213836478,0.604904632152589,0.734913793103448,0.592592592592593,0.70074812967581,0.711711711711712,0.671916010498688,0.713513513513514,0.648648648648649,0.681948424068768,0.777777777777778,0.693717277486911,0.726153846153846,0.67379679144385,0.657971014492754,0.744186046511628,0.788732394366197,0.601123595505618,0.680672268907563,0.686486486486486,0,0.627659574468085,0.694822888283379,0.732997481108312,0.713498622589532,0.582172701949861,0.603448275862069
"RX109Marsh109",0.778947368421053,0.861660079051383,0.869565217391304,0.829710144927536,0.816393442622951,0.903100775193798,0.821052631578947,0.87593984962406,0.843450479233227,0.826229508196721,0.937007874015748,0.867158671586716,0.89922480620155,0.854430379746835,0.807453416149068,0.869047619047619,0.822147651006711,0.838487972508591,0.878787878787879,0.863636363636364,0.804123711340206,0.770909090909091,0.857142857142857,0.816608996539792,0.788104089219331,0.75531914893617,0.839041095890411,0.776223776223776,0.796296296296296,0.754658385093168,0.812286689419795,0.81786941580756,0.786440677966102,0.668789808917197,0.673846153846154,0.705056179775281,0.71671388101983,0.694524495677234,0.737142857142857,0.679640718562874,0.743589743589744,0.684210526315789,0.74931129476584,0.739520958083832,0.646864686468647,0.644257703081233,0.694677871148459,0.705882352941176,0.683195592286501,0.65359477124183,0.672514619883041,0.713395638629283,0.758620689655172,0.647590361445783,0.684210526315789,0.747340425531915,0.687960687960688,0.773109243697479,0.78169014084507,0.604105571847507,0.7728285077951,0.636904761904762,0.756410256410256,0.711475409836066,0.672316384180791,0.75,0.670487106017192,0.691358024691358,0.798165137614679,0.703081232492997,0.735785953177258,0.696883852691218,0.686153846153846,0.777173913043478,0.795107033639144,0.63716814159292,0.685800604229607,0.668639053254438,0.627659574468085,0,0.715942028985507,0.737837837837838,0.709580838323353,0.65625,0.652694610778443
"RX111Marsh111",0.826415094339623,0.874439461883408,0.898230088495575,0.842105263157895,0.830324909747292,0.906666666666667,0.854406130268199,0.885106382978723,0.863636363636364,0.828467153284671,0.936073059360731,0.888888888888889,0.916666666666667,0.863636363636364,0.854785478547855,0.892857142857143,0.837037037037037,0.864150943396226,0.888412017167382,0.876068376068376,0.826415094339623,0.800796812749004,0.878787878787879,0.799212598425197,0.815573770491803,0.801526717557252,0.868913857677903,0.814393939393939,0.834008097165992,0.761904761904762,0.78988326848249,0.814671814671815,0.765384615384615,0.742574257425743,0.761006289308176,0.64968152866242,0.754491017964072,0.723926380368098,0.697749196141479,0.611683848797251,0.784246575342466,0.744336569579288,0.724770642201835,0.740983606557377,0.713793103448276,0.657657657657658,0.719402985074627,0.76,0.718023255813953,0.631386861313869,0.663461538461538,0.734006734006734,0.808118081180812,0.69620253164557,0.736156351791531,0.692771084337349,0.667560321715818,0.738993710691824,0.802325581395349,0.693452380952381,0.749391727493917,0.676100628930818,0.682352941176471,0.737588652482269,0.638364779874214,0.771341463414634,0.631410256410256,0.722772277227723,0.763888888888889,0.681114551083591,0.737037037037037,0.639871382636656,0.704318936877076,0.684713375796178,0.806020066889632,0.659305993690852,0.632302405498282,0.684713375796178,0.694822888283379,0.715942028985507,0,0.735294117647059,0.724919093851133,0.690690690690691,0.737003058103975
"RX112Marsh112",0.816254416961131,0.877551020408163,0.867219917012448,0.868613138686131,0.820338983050848,0.911290322580645,0.862676056338028,0.891472868217054,0.859477124183007,0.85,0.920168067226891,0.869230769230769,0.911646586345382,0.863192182410424,0.833333333333333,0.889795918367347,0.842465753424658,0.855633802816901,0.890196078431373,0.856573705179283,0.807829181494662,0.822463768115942,0.844897959183673,0.829181494661922,0.809885931558935,0.784172661870504,0.823104693140794,0.817543859649123,0.835820895522388,0.764331210191083,0.820422535211268,0.83859649122807,0.785211267605634,0.765243902439024,0.740963855421687,0.686217008797654,0.814016172506739,0.770949720670391,0.794943820224719,0.733727810650888,0.844512195121951,0.784660766961652,0.781767955801105,0.740740740740741,0.755485893416928,0.740641711229946,0.755494505494505,0.786931818181818,0.782722513089005,0.683168316831683,0.729106628242075,0.787878787878788,0.803448275862069,0.725146198830409,0.759036144578313,0.772117962466488,0.726161369193154,0.75366568914956,0.819148936170213,0.745257452574526,0.737089201877934,0.687315634218289,0.774025974025974,0.729096989966555,0.751366120218579,0.783475783475784,0.696531791907514,0.72360248447205,0.78594249201278,0.780487804878049,0.76271186440678,0.722857142857143,0.69811320754717,0.786111111111111,0.782747603833866,0.679411764705882,0.709480122324159,0.718475073313783,0.732997481108312,0.737837837837838,0.735294117647059,0,0.748502994011976,0.725761772853186,0.751428571428571
"RX113Marsh113",0.774590163934426,0.82843137254902,0.838235294117647,0.829059829059829,0.804597701149425,0.875,0.828571428571429,0.842592592592593,0.832089552238806,0.833962264150943,0.927184466019418,0.878260869565217,0.870192307692308,0.857664233576642,0.816254416961131,0.831683168316832,0.824902723735409,0.839357429718876,0.902222222222222,0.837962962962963,0.808764940239044,0.748917748917749,0.851162790697674,0.804081632653061,0.735159817351598,0.777327935222672,0.801652892561983,0.766393442622951,0.756756756756757,0.76056338028169,0.759336099585062,0.810483870967742,0.764,0.71875,0.659649122807018,0.728395061728395,0.74922600619195,0.721518987341772,0.756329113924051,0.731391585760518,0.775,0.685314685314685,0.801775147928994,0.70383275261324,0.706093189964158,0.685800604229607,0.671974522292994,0.742765273311897,0.70392749244713,0.689530685920578,0.722397476340694,0.666666666666667,0.740890688259109,0.657718120805369,0.72972972972973,0.766081871345029,0.759590792838875,0.799382716049383,0.772727272727273,0.698170731707317,0.816037735849057,0.659016393442623,0.778711484593838,0.711610486891386,0.684375,0.770440251572327,0.682539682539683,0.679577464788732,0.784452296819788,0.756756756756757,0.709803921568627,0.746951219512195,0.669014084507042,0.817109144542773,0.772241992882562,0.75226586102719,0.726072607260726,0.710610932475884,0.713498622589532,0.709580838323353,0.724919093851133,0.748502994011976,0,0.662460567823344,0.698051948051948
"RX118Marsh118",0.750915750915751,0.843621399176955,0.861224489795918,0.807547169811321,0.757894736842105,0.896,0.803636363636364,0.845849802371542,0.792517006802721,0.785467128027682,0.935222672064777,0.846153846153846,0.900793650793651,0.784246575342466,0.771986970684039,0.836820083682008,0.792982456140351,0.813620071684588,0.866666666666667,0.841897233201581,0.76,0.746212121212121,0.848605577689243,0.768382352941177,0.768339768339768,0.744525547445255,0.826855123674912,0.76173285198556,0.776923076923077,0.729032258064516,0.799295774647887,0.84192439862543,0.777003484320558,0.648026315789474,0.645367412140575,0.668621700879765,0.722063037249284,0.644376899696049,0.73546511627907,0.708333333333333,0.745928338762215,0.668789808917197,0.73728813559322,0.651465798045603,0.656666666666667,0.601173020527859,0.673410404624277,0.726470588235294,0.654285714285714,0.636363636363636,0.62037037037037,0.686084142394822,0.765734265734266,0.61875,0.69375,0.752688172043011,0.685785536159601,0.750724637681159,0.776173285198556,0.561349693251534,0.782997762863535,0.55448717948718,0.742105263157895,0.673539518900344,0.657971014492754,0.722713864306785,0.655882352941176,0.650485436893204,0.808641975308642,0.722689075630252,0.693661971830986,0.690751445086705,0.675078864353312,0.759103641456583,0.763578274760383,0.661764705882353,0.687116564417178,0.653495440729483,0.582172701949861,0.65625,0.690690690690691,0.725761772853186,0.662460567823344,0,0.580128205128205
"RX120Marsh120",0.7578125,0.821917808219178,0.857142857142857,0.808943089430894,0.800724637681159,0.890350877192982,0.809338521400778,0.820175438596491,0.822695035460993,0.815884476534296,0.923766816143498,0.864754098360656,0.890829694323144,0.822695035460993,0.770833333333333,0.830275229357798,0.811111111111111,0.824427480916031,0.858369098712446,0.831168831168831,0.776923076923077,0.716666666666667,0.848484848484848,0.804597701149425,0.756302521008403,0.741176470588235,0.820610687022901,0.75968992248062,0.755274261603376,0.729452054794521,0.826568265682657,0.841328413284133,0.762264150943396,0.652777777777778,0.680921052631579,0.677914110429448,0.741071428571428,0.603960396039604,0.70846394984326,0.711598746081505,0.756013745704467,0.647260273972603,0.738095238095238,0.687919463087248,0.680555555555556,0.620060790273556,0.641744548286604,0.714733542319749,0.708933717579251,0.640569395017794,0.64968152866242,0.683848797250859,0.754716981132076,0.644012944983819,0.604240282685512,0.743589743589744,0.670184696569921,0.740740740740741,0.75098814229249,0.55663430420712,0.774117647058823,0.59672131147541,0.732590529247911,0.665441176470588,0.694362017804154,0.722741433021807,0.630914826498423,0.673400673400673,0.801980198019802,0.711309523809524,0.715867158671587,0.700906344410876,0.681063122923588,0.757396449704142,0.757679180887372,0.666666666666667,0.693548387096774,0.683385579937304,0.603448275862069,0.652694610778443,0.737003058103975,0.751428571428571,0.698051948051948,0.580128205128205,0
